DATETIME,Avg BRBG Total Cloud Cover [%],Avg CDOC Total Cloud Cover [%],Avg CDOC Thick Cloud Cover [%],Avg CDOC Thin Cloud Cover [%],Avg Sun Flag,Avg HCF Value,Avg Blue/Red_min,Avg Blue/Red_mid,Avg Blue/Red_max,Avg File Extension,Avg Global CMP22 (vent/cor) [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Solar Eclipse Shading,Avg Tower Dew Point Temp [deg C],Avg Total Cloud Cover [%],Avg Opaque Cloud Cover [%],Avg Avg Wind Speed @ 6ft [m/s],Avg Precipitation [mm],Avg Moisture,Avg Albedo (CMP11)
2021-10-18 13:00:00,9.6667,15.8333,4.0,11.8333,3.6667,1.0117,0.8733,2.0433,6.1367,1112.0,656.6871,50.863,194.2227,0,-4.0767,24.7833,13.8167,2.2449,0.0,0.0,0.2091
2021-10-18 14:00:00,9.1667,18.0,3.3333,14.6667,3.6667,1.0317,0.8783,2.02,5.6233,1112.0,535.0527,55.3854,211.8138,0,-5.5061,20.1167,9.3833,2.8813,0.0,0.0,0.2106
2021-10-18 15:00:00,14.6667,24.0,5.6667,18.3333,5.0,0.9983,0.8833,1.92,7.0617,1112.0,493.6595,62.6933,226.8143,0,-6.2136,22.6833,10.5333,1.9996,0.0,0.0,0.2355
2021-10-18 16:00:00,12.1667,18.5,4.0,14.5,5.0,1.0133,0.9067,2.0083,6.3283,1112.0,302.4859,71.8974,239.3621,0,-6.1717,19.0167,8.2333,2.0498,0.0,0.0,0.2559
2021-10-18 17:00:00,15.6,31.2,8.0,23.2,7.4,1.024,0.866,1.864,4.862,1112.0,68.4136,82.2554,250.1331,0,-5.8428,22.4333,14.2833,1.3273,0.0,0.0,0.1758
2021-10-18 18:00:00,2.0,9.0,0.0,9.0,8.0,0.99,0.74,1.91,3.73,1112.0,0.901,93.4007,259.8851,0,-5.4354,-1.0,-1.0,1.0229,0.0,0.0,0.0122
2021-10-19 07:00:00,67.8,72.8,38.4,34.4,8.0,1.06,0.72,1.24,3.334,1112.0,37.2114,87.8981,105.0087,0,-3.3214,22.9167,16.0667,1.5954,0.0,0.0,0.2148
2021-10-19 08:00:00,36.0,56.5,10.0,46.5,5.1667,1.0683,0.8917,1.6167,4.87,1112.0,130.697,77.1969,115.1873,0,-1.971,48.5167,31.3667,1.2815,0.0,0.0,0.2347
2021-10-19 09:00:00,64.1667,69.0,43.8333,25.1667,4.0,1.1067,0.9267,1.34,3.24,1112.0,484.6061,67.3641,126.7508,0,-1.2606,74.9667,60.6833,2.2417,0.0,0.0,0.2355
2021-10-19 10:00:00,98.1667,70.5,70.5,0.0,0.5,1.0017,0.945,1.1183,1.65,1112.0,228.5446,59.0435,140.4358,0,-0.9031,98.5833,93.4333,2.058,0.0,0.0658,0.1953
2021-10-19 11:00:00,52.8333,58.6667,37.5,21.1667,3.3333,1.025,0.9133,1.42,3.785,1112.0,605.7464,53.0504,156.7162,0,0.5974,55.0,40.25,2.6736,0.0,0.125,0.213
2021-10-19 12:00:00,88.1667,75.0,69.0,6.0,1.5,1.0683,0.97,1.1967,2.22,1112.0,323.0812,50.2655,175.1888,0,0.0139,89.55,80.0833,2.3183,0.0,0.0217,0.1951
2021-10-19 13:00:00,99.6667,75.5,74.0,1.5,0.0,1.0567,0.9717,1.1217,1.5567,1112.0,45.5387,51.2239,194.1914,0,0.2385,99.5,96.1,1.9223,0.0,0.1467,0.1922
2021-10-19 14:00:00,58.1667,68.8333,34.3333,34.5,2.3333,1.0883,0.9267,1.4267,13.365,1112.0,393.4853,55.7312,211.685,0,-1.253,65.9,57.1333,2.2507,0.0,0.0,0.2164
2021-10-19 15:00:00,56.0,62.3333,23.0,39.3333,3.3333,0.995,0.9283,1.4433,55.6417,1112.0,457.6479,63.0143,226.6264,0,-3.2105,55.0167,34.3,1.3896,0.0,0.0,0.2248
2021-10-19 16:00:00,92.3333,71.3333,52.3333,19.0,0.1667,0.675,0.965,1.1967,1.8883,1112.0,122.3237,72.1934,239.1433,0,-0.8654,90.4833,73.5333,3.4179,0.0,0.0292,0.1973
2021-10-19 17:00:00,69.2,62.2,23.6,38.6,6.4,0.604,0.954,1.276,2.542,1112.0,37.0554,82.5282,249.8974,0,0.1027,76.2333,54.2833,2.7925,0.0,0.0,0.2103
2021-10-19 18:00:00,1.0,28.0,1.0,27.0,8.0,0.98,0.98,1.6,3.09,1112.0,1.0637,93.667,259.6365,0,-0.0979,-1.0,-1.0,2.0772,0.0,0.0,0.0155
2021-10-20 07:00:00,2.0,6.6,0.0,6.6,8.0,1.0,0.988,1.832,3.72,1112.0,39.6292,88.1021,105.3075,0,-1.2653,2.9,1.05,0.0511,0.0,0.0,0.2091
2021-10-20 08:00:00,1.8333,5.6667,0.0,5.6667,4.8333,0.9567,0.9833,2.39,6.84,1112.0,201.3344,77.4191,115.4778,0,-0.7749,13.5833,5.6167,0.2428,0.0,0.0,0.282
2021-10-20 09:00:00,3.1667,7.8333,1.1667,6.6667,4.3333,0.9783,0.98,2.54,7.3817,1112.0,389.8781,67.6164,127.0289,0,-1.1899,14.9167,6.3667,0.6823,0.0,0.0,0.2441
2021-10-20 10:00:00,4.8333,12.0,3.5,8.5,4.3333,1.0,0.975,2.4067,6.49,1112.0,549.4477,59.3324,140.6852,0,-0.4033,17.9333,7.3667,1.6102,0.0,0.0,0.2261
2021-10-20 11:00:00,0.8333,3.0,0.8333,2.1667,3.0,0.9617,0.965,2.5317,5.5933,1112.0,656.4996,53.3769,156.9033,0,-2.2645,14.2333,5.1167,2.46,0.0,0.0,0.2162
2021-10-20 12:00:00,9.0,17.3333,7.6667,9.6667,3.0,1.0267,0.9433,2.27,5.1333,1112.0,707.2351,50.6185,175.2734,0,-5.4245,15.4,5.55,2.4035,0.0,0.0,0.2116
2021-10-20 13:00:00,10.5,27.0,9.1667,17.8333,3.0,1.035,0.9283,2.0167,5.0033,1112.0,685.4349,51.5818,194.1576,0,-4.6322,16.95,6.1333,1.8596,0.0,0.0,0.2129
2021-10-20 14:00:00,6.5,23.6667,3.1667,20.5,3.0,1.005,0.97,2.055,32.2217,1112.0,602.8457,56.0738,211.5555,0,-4.571,16.5167,6.0833,1.5982,0.0,0.0,0.2225
2021-10-20 15:00:00,2.8333,5.5,0.6667,4.8333,4.6667,1.0183,0.975,2.265,7.0533,1112.0,463.1716,63.3319,226.4386,0,-4.925,12.6333,4.6333,1.8886,0.0,0.0,0.2409
2021-10-20 16:00:00,3.5,1.5,0.0,1.5,3.6667,0.9883,0.98,2.1367,8.1133,1112.0,283.7066,72.4859,238.9249,0,-4.9661,15.3667,5.8167,2.2594,0.0,0.0,0.2666
2021-10-20 17:00:00,19.2,30.8,4.0,26.8,6.6,1.0,0.948,1.71,3.526,1112.0,95.9299,82.7972,249.6619,0,-4.2176,20.4,7.6333,2.0881,0.0,0.0,0.2364
2021-10-20 18:00:00,16.0,40.0,5.0,35.0,8.0,1.02,0.91,1.58,3.9,1112.0,0.3665,93.9386,259.388,0,-3.6242,-1.0,-1.0,0.5689,0.0,0.0,0.0048
2021-10-21 07:00:00,73.6,40.2,23.0,17.2,8.0,1.018,0.874,1.216,2.02,1112.0,9.3181,88.3066,105.6025,0,-11.4806,23.2833,12.0667,1.9584,0.0,0.0,0.1404
2021-10-21 08:00:00,97.0,46.3333,41.1667,5.1667,1.3333,1.0,1.0,1.1683,1.6233,1112.0,39.5906,77.6417,115.7638,0,-7.9385,95.8833,84.9167,0.8923,0.0,0.0,0.1816
2021-10-21 09:00:00,99.6667,63.6667,63.3333,0.3333,0.0,1.0133,1.0,1.14,1.43,1112.0,50.5873,67.8689,127.3019,0,-4.6107,97.8167,93.6333,1.015,0.0,0.0,0.1875
2021-10-21 10:00:00,99.5,85.3333,71.8333,13.5,0.0,0.6533,1.0,1.1367,1.49,1112.0,100.8916,59.621,140.9287,0,-5.5519,98.6833,95.6833,0.9781,0.0,0.0,0.1929
2021-10-21 11:00:00,99.8333,65.0,65.0,0.0,0.0,0.9733,1.0,1.1317,1.43,1112.0,113.2162,53.702,157.0845,0,-6.8565,99.5833,97.5833,0.696,0.0,0.0,0.1885
2021-10-21 12:00:00,99.6667,74.8333,74.8333,0.0,0.0,0.9683,1.0,1.1317,1.495,1112.0,135.0792,50.9691,175.3535,0,-8.5259,99.2333,96.4,0.199,0.0,0.0,0.1845
2021-10-21 13:00:00,91.5,90.6667,65.0,25.6667,0.5,1.195,0.9933,1.1983,3.6367,1112.0,230.5133,51.9367,194.1212,0,-8.4946,97.35,93.3333,1.011,0.0,0.0,0.1873
2021-10-21 14:00:00,71.6667,77.5,51.1667,26.3333,2.8333,1.08,0.8967,1.3183,3.3933,1112.0,436.1604,56.413,211.4252,0,-8.6173,88.7833,78.3,2.0797,0.0,0.0,0.2049
2021-10-21 15:00:00,36.6667,53.3333,7.6667,45.6667,3.6667,0.9967,0.9333,1.7883,6.51,1112.0,308.4582,63.6461,226.251,0,-8.7375,42.65,30.0667,2.1211,0.0,0.0,0.2307
2021-10-21 16:00:00,9.6667,15.1667,1.6667,13.5,3.5,1.0683,0.9333,2.4,6.3767,1112.0,264.187,72.7748,238.7068,0,-8.1393,14.1333,5.4833,1.9291,0.0,0.0,0.2432
2021-10-21 17:00:00,3.6,0.6,0.0,0.6,7.0,0.998,0.99,2.132,4.43,1112.0,76.5811,83.0622,249.4267,0,-7.0992,10.0833,4.1,0.7691,0.0,0.0,0.1623
2021-10-21 18:00:00,0.0,7.0,0.0,7.0,8.0,0.93,1.0,1.56,2.51,1112.0,0.1256,94.1981,259.1396,0,-8.0862,-1.0,-1.0,0.8664,0.0,0.0,0.0
2021-10-22 07:00:00,1.0,9.0,0.0,9.0,8.0,0.99,0.986,1.83,3.388,1112.0,30.7903,88.5114,105.8936,0,-9.2952,2.75,1.25,3.4377,0.0,0.0,0.2415
2021-10-22 08:00:00,1.8333,2.1667,0.0,2.1667,4.8333,1.025,0.9867,2.485,6.4617,1112.0,194.8549,77.8646,116.0453,0,-9.1043,15.1,7.2333,3.1071,0.0,0.0,0.2964
2021-10-22 09:00:00,1.1667,1.5,0.0,1.5,3.6667,1.0,0.985,2.7333,9.2733,1112.0,382.5521,68.1215,127.5698,0,-8.8288,14.9833,7.1167,1.4492,0.0,0.0,0.2455
2021-10-22 10:00:00,0.1667,2.6667,0.0,2.6667,4.0,1.0517,0.9767,2.63,6.7133,1112.0,539.7711,59.9091,141.1664,0,-5.3386,16.5833,7.45,2.3095,0.0,0.0,0.2258
2021-10-22 11:00:00,0.1667,1.0,0.0,1.0,3.0,0.94,0.965,2.5117,5.685,1112.0,647.1581,54.0257,157.2599,0,-6.7549,16.1167,5.8667,2.4126,0.0,0.0,0.2147
2021-10-22 12:00:00,5.0,22.3333,2.3333,20.0,3.0,1.04,0.9333,2.16,4.9767,1112.0,713.5961,51.3173,175.4289,0,-6.9749,31.1167,14.4,2.1888,0.0,0.0,0.21
2021-10-22 13:00:00,2.8333,14.5,0.6667,13.8333,3.0,1.03,0.9533,2.0383,5.385,1112.0,669.7067,52.2884,194.0824,0,-7.8002,21.0833,7.15,2.0428,0.0,0.0,0.2128
2021-10-22 14:00:00,7.1667,26.3333,1.6667,24.6667,3.0,1.05,0.9367,1.985,8.1617,1112.0,593.1765,56.7487,211.2941,0,-7.7759,24.6333,9.85,2.0755,0.0,0.0,0.2232
2021-10-22 15:00:00,44.0,56.3333,15.1667,41.1667,4.0,1.025,0.8933,1.45,6.1433,1112.0,395.5167,63.9566,226.0634,0,-7.8654,54.5167,30.1667,1.8687,0.0,0.0,0.2318
2021-10-22 16:00:00,37.1667,43.1667,12.6667,30.5,4.0,1.0233,0.9617,1.4617,3.345,1112.0,261.2426,73.06,238.4892,0,-7.8515,46.2667,21.55,1.3463,0.0,0.0,0.2479
2021-10-22 17:00:00,25.6,26.0,0.4,25.6,6.6,1.028,0.962,1.514,2.972,1112.0,61.7725,83.3229,249.1919,0,-7.5427,21.1667,8.4667,0.6298,0.0,0.0,0.1788
2021-10-23 07:00:00,61.6,38.0,17.4,20.6,8.0,1.006,0.816,1.248,2.144,1112.0,13.2554,88.7167,106.1805,0,-11.6003,18.1833,6.9167,0.8454,0.0,0.0,0.1265
2021-10-23 08:00:00,98.6667,51.8333,48.5,3.3333,1.3333,1.0133,0.9883,1.1617,1.4317,1112.0,83.9214,78.0879,116.3223,0,-11.0201,96.1167,77.4667,0.7709,0.0,0.0,0.1994
2021-10-23 09:00:00,96.1667,67.6667,67.5,0.1667,0.0,1.02,0.9633,1.155,1.595,1112.0,160.4133,68.3741,127.8323,0,-10.1303,97.5,86.3667,1.7369,0.0,0.0,0.2026
2021-10-23 10:00:00,100.0,81.0,78.0,3.0,1.0,0.8183,0.985,1.1283,1.34,1112.0,242.0761,60.1965,141.3983,0,-9.5421,99.3833,97.3833,1.3618,0.0,0.0,0.202
2021-10-23 11:00:00,100.0,80.1667,69.3333,10.8333,2.0,0.6533,0.975,1.12,1.31,1112.0,276.7899,54.3479,157.4295,0,-8.2121,99.9167,98.4167,0.5526,0.0,0.0,0.1897
2021-10-23 12:00:00,96.1667,75.5,75.3333,0.1667,1.5,0.985,0.9783,1.1417,2.0267,1112.0,267.4442,51.6629,175.4997,0,-6.1154,99.1833,95.9167,1.1185,0.0,0.0,0.1906
2021-10-23 13:00:00,92.6667,81.0,73.1667,7.8333,2.1667,1.2283,0.965,1.1633,2.685,1112.0,402.2087,52.6368,194.0409,0,-8.4291,97.0333,89.9333,1.7348,0.0,0.0,0.1987
2021-10-23 14:00:00,77.5,74.3333,55.8333,18.5,3.6667,1.22,0.9383,1.2417,2.89,1112.0,555.3728,57.0808,211.1622,0,-5.6727,85.2167,67.15,2.2328,0.0,0.0,0.216
2021-10-23 15:00:00,64.1667,68.3333,31.3333,37.0,1.6667,1.0483,0.9433,1.3383,3.4233,1112.0,226.1489,64.2633,225.8759,0,-5.3143,70.4833,54.4167,2.1892,0.0,0.0,0.1972
2021-10-23 16:00:00,87.8333,72.5,57.8333,14.6667,0.0,1.2183,0.995,1.215,2.2967,1112.0,62.9602,73.3413,238.2718,0,-8.5279,91.8833,76.6833,1.7725,0.0,0.0,0.1851
2021-10-23 17:00:00,48.0,44.2,18.8,25.4,6.4,1.008,0.992,1.354,2.958,1112.0,17.7117,83.5794,248.9573,0,-9.4884,61.4,42.3333,1.6103,0.0,0.0,0.1818
2021-10-24 07:00:00,37.0,49.5,14.75,34.75,8.0,0.975,0.73,1.5975,4.6675,1112.0,26.298,88.9223,106.4633,0,-1.218,9.1833,6.8333,2.1114,0.0,0.0,0.1669
2021-10-24 08:00:00,15.8333,23.8333,3.5,20.3333,5.5,0.93,0.8767,2.315,7.06,1112.0,152.0551,78.3113,116.5945,0,-0.7647,17.3833,10.4333,2.5475,0.0,0.0,0.2613
2021-10-24 09:00:00,6.3333,13.6667,2.1667,11.5,4.3333,1.0483,0.9033,2.4317,7.3133,1112.0,367.8821,68.6266,128.0895,0,-2.2574,14.65,6.8333,4.6278,0.0,0.0,0.2524
2021-10-24 10:00:00,34.3333,48.8333,21.1667,27.6667,3.0,1.0333,0.95,1.7183,5.085,1112.0,551.6135,60.4832,141.6242,0,-3.5684,67.3833,49.4167,3.1483,0.0,0.0,0.2223
2021-10-24 11:00:00,16.6667,31.1667,7.1667,24.0,3.0,0.9467,0.965,1.985,4.5917,1112.0,375.3296,54.6684,157.5931,0,-6.4599,58.0833,40.5167,2.6287,0.0,0.0,0.2042
2021-10-24 12:00:00,6.1667,20.0,3.1667,16.8333,3.0,0.9883,0.9267,2.1317,4.8417,1112.0,639.8036,52.0059,175.5658,0,-7.0223,36.0667,20.5833,3.1309,0.0,0.0,0.2136
2021-10-24 13:00:00,4.8333,12.8333,4.0,8.8333,3.0,1.0133,0.9167,2.2467,5.7683,1112.0,680.5931,52.9818,193.9969,0,-7.6023,24.5333,11.3833,1.9439,0.0,0.0,0.2148
2021-10-24 14:00:00,6.0,14.8333,6.0,8.8333,3.3333,1.0033,0.9033,2.2633,12.5817,1112.0,589.5302,57.4091,211.0295,0,-6.0887,19.0667,8.6,2.6703,0.0,0.0,0.2259
2021-10-24 15:00:00,17.3333,26.6667,3.1667,23.5,4.3333,0.9983,0.92,2.1467,7.265,1112.0,422.9988,64.5662,225.6885,0,-4.8483,28.7333,15.0,3.245,0.0,0.0,0.2411
2021-10-24 16:00:00,65.6667,81.1667,41.6667,39.5,1.6667,1.3017,0.94,1.4417,3.97,1112.0,168.0796,73.6187,238.0549,0,-4.8394,72.4167,55.5833,2.7044,0.0,0.0,0.2166
2021-10-24 17:00:00,79.2,46.8,34.4,12.4,8.0,1.012,0.798,1.242,2.308,1112.0,63.4341,83.8313,248.7232,0,-4.5264,64.2167,45.5,1.8392,0.0,0.0,0.2036
2021-10-26 07:00:00,49.0,46.75,5.5,41.25,8.0,1.05,0.935,1.3425,2.5275,1112.0,33.3827,89.343,107.0159,0,-3.0151,12.7833,6.6667,1.202,0.0,0.0,0.1764
2021-10-26 08:00:00,51.8333,74.1667,13.0,61.1667,5.3333,1.0067,0.96,1.6083,4.7367,1112.0,121.4517,78.7587,117.1245,0,-2.7276,68.25,40.9833,1.5174,0.0,0.0,0.2444
2021-10-26 09:00:00,47.5,64.0,19.3333,44.6667,4.0,1.0617,0.9583,1.8133,4.5383,1112.0,182.596,69.1312,128.5875,0,-1.9755,47.7,36.5667,2.7561,0.0,0.0,0.2267
2021-10-26 10:00:00,46.3333,57.8333,29.1667,28.6667,4.0,1.0483,0.9,1.5967,5.05,1112.0,451.9955,61.0543,142.058,0,-1.6464,47.9667,34.4833,1.9834,0.0,0.0,0.2248
2021-10-26 11:00:00,93.5,83.5,59.6667,23.8333,0.8333,1.145,0.9467,1.1667,3.2583,1112.0,148.9912,55.3039,157.9027,0,-1.5049,95.9167,90.4667,3.2406,0.0,0.0,0.1889
2021-10-26 12:00:00,87.8333,74.6667,68.3333,6.3333,1.8333,1.1683,0.9267,1.22,3.3417,1112.0,310.3261,52.6833,175.6841,0,-0.7785,94.0333,88.0,7.932,0.0,0.0,0.2043
2021-10-26 13:00:00,91.6667,80.0,70.6667,9.3333,0.5,1.34,0.96,1.2017,3.5267,1112.0,196.3527,53.6611,193.901,0,-2.5141,95.05,90.2,4.5389,0.0,0.0,0.2033
2021-10-26 14:00:00,98.8333,81.6667,78.8333,2.8333,1.0,1.1317,0.995,1.1383,1.6367,1112.0,163.199,58.0541,210.7613,0,-3.1903,98.8667,96.9167,2.0439,0.0,0.0,0.194
2021-10-26 15:00:00,93.8333,71.8333,55.1667,16.6667,1.1667,1.08,0.945,1.17,2.3567,1112.0,258.5207,65.1599,225.3137,0,-4.4036,96.4167,89.0667,3.7503,0.0,0.0,0.2053
2021-10-26 16:00:00,89.5,72.5,63.6667,8.8333,0.0,0.8583,1.0,1.18,1.6333,1112.0,70.1115,74.1611,237.622,0,-6.7883,96.2167,88.2833,3.4343,0.0,0.0,0.1902
2021-10-26 17:00:00,2.4,25.4,1.0,24.4,8.0,1.0,1.0,1.724,2.916,1112.0,3.4364,84.3212,248.256,0,-1.7272,30.5167,16.2167,4.1134,0.0,0.0567,0.2373
2021-10-27 07:00:00,4.75,4.5,0.0,4.5,8.0,1.025,0.9925,1.75,3.375,1112.0,22.4339,89.5496,107.2855,0,-9.2658,1.35,0.4167,3.5683,0.0,0.0,0.2029
2021-10-27 08:00:00,2.3333,3.6667,0.0,3.6667,6.0,1.0233,0.9817,2.2783,5.7333,1112.0,176.1661,78.9824,117.3821,0,-9.517,14.4,6.55,4.1046,0.0,0.0,0.3156
2021-10-27 09:00:00,1.6667,1.3333,0.0,1.3333,5.0,1.03,0.98,2.4817,6.4667,1112.0,365.4761,69.3831,128.8282,0,-8.9889,13.8167,6.0167,6.7277,0.0,0.0,0.2614
2021-10-27 10:00:00,0.0,2.0,0.0,2.0,3.3333,1.04,0.97,2.4583,5.8333,1112.0,521.3554,61.3383,142.2658,0,-8.774,16.6,7.1333,5.3475,0.0,0.0,0.2385
2021-10-27 11:00:00,0.0,0.1667,0.0,0.1667,3.0,0.9667,0.9683,2.4317,5.6867,1112.0,627.0682,55.6188,158.0486,0,-9.0791,12.6,4.6333,4.0081,0.0,0.0,0.2254
2021-10-27 12:00:00,0.0,0.5,0.0,0.5,3.0,0.9933,0.9717,2.3983,4.8483,1112.0,671.0657,53.0175,175.7363,0,-8.8961,11.3333,3.7833,5.6571,0.0,0.0,0.2234
2021-10-27 13:00:00,0.0,0.5,0.0,0.5,3.0,1.0017,0.9683,2.4367,5.0683,1112.0,652.5986,53.9952,193.8491,0,-7.8381,11.1667,3.7333,6.4475,0.0,0.0,0.2293
2021-10-27 14:00:00,0.0,2.8333,0.0,2.8333,4.0,1.1283,0.9717,2.5133,7.5067,1112.0,571.9063,58.3705,210.6259,0,-7.3102,13.2667,4.9833,7.2171,0.0,0.0,0.2424
2021-10-27 15:00:00,0.6667,3.1667,0.0,3.1667,2.3333,1.0283,0.96,2.5533,6.6217,1112.0,435.6853,65.4505,225.1263,0,-7.5017,11.9333,4.45,7.661,0.0,0.0,0.2653
2021-10-27 16:00:00,1.5,2.3333,0.0,2.3333,3.0,1.0567,0.9533,2.4583,65.945,1112.0,259.2441,74.4258,237.4062,0,-6.9784,11.0833,4.2167,6.9213,0.0,0.0,0.2928
2021-10-27 17:00:00,0.4,4.4,0.0,4.4,8.0,1.04,0.996,2.176,4.934,1112.0,53.5248,84.5589,248.0231,0,-6.5747,4.0,1.1333,5.9456,0.0,0.0,0.2063
2021-10-28 07:00:00,2.25,3.75,0.0,3.75,8.0,0.985,0.9925,1.76,3.405,1112.0,19.3538,89.7564,107.5505,0,-3.9115,0.6333,0.0,1.9099,0.0,0.0,0.1954
2021-10-28 08:00:00,1.5,1.0,0.0,1.0,4.6667,1.005,0.98,2.2933,5.9,1112.0,164.9087,79.2062,117.6346,0,-4.8149,14.4667,6.55,2.0552,0.0,0.0,0.3109
2021-10-28 09:00:00,1.8333,2.1667,0.0,2.1667,5.0,1.055,0.9833,2.535,7.84,1112.0,347.7094,69.6347,129.0632,0,-5.9728,13.05,5.4167,2.4545,0.0,0.0,0.2556
2021-10-28 10:00:00,0.1667,1.0,0.0,1.0,4.3333,1.0117,0.9733,2.56,6.285,1112.0,501.1994,61.6213,142.4675,0,-6.4499,14.7667,6.2167,3.0762,0.0,0.0,0.235
2021-10-28 11:00:00,0.0,0.3333,0.0,0.3333,3.0,0.9683,0.97,2.4833,6.0917,1112.0,605.3845,55.9316,158.1886,0,-6.153,11.05,4.0667,3.2252,0.0,0.0,0.224
2021-10-28 12:00:00,0.0,0.6667,0.0,0.6667,3.0,0.99,0.965,2.3867,5.4733,1112.0,649.2242,53.3486,175.7838,0,-5.8238,12.1667,4.1833,2.8088,0.0,0.0,0.2203
2021-10-28 13:00:00,0.0,0.8333,0.0,0.8333,3.0,0.9783,0.9683,2.3433,4.5117,1112.0,629.0275,54.3255,193.7946,0,-5.4427,11.4333,3.8,1.9978,0.0,0.0,0.2219
2021-10-28 14:00:00,0.6667,0.6667,0.0,0.6667,3.3333,0.9983,0.97,2.39,4.96,1112.0,549.8217,58.6827,210.4895,0,-5.131,13.9,5.1833,1.6656,0.0,0.0,0.2318
2021-10-28 15:00:00,3.3333,2.3333,0.0,2.3333,4.3333,1.02,0.975,2.385,8.2217,1112.0,416.5681,65.7367,224.939,0,-4.6463,15.8667,6.2333,1.9283,0.0,0.0,0.2522
2021-10-28 16:00:00,2.1667,0.5,0.0,0.5,3.6667,0.99,0.9783,2.2767,5.4967,1112.0,243.5635,74.6861,237.1908,0,-4.4682,11.4167,4.1667,1.3788,0.0,0.0,0.2722
2021-10-28 17:00:00,2.6,1.6,0.0,1.6,8.0,0.95,0.992,1.916,3.538,1112.0,62.4649,84.7916,247.7907,0,-4.4242,7.25,2.95,0.6424,0.0,0.0,0.1487
2021-10-29 07:00:00,1.25,13.5,0.0,13.5,8.0,1.0125,0.99,1.7925,3.23,1112.0,19.3087,89.9633,107.8108,0,-5.603,0.4833,-0.1667,3.159,0.0,0.0,0.1958
2021-10-29 08:00:00,1.6667,2.0,0.0,2.0,6.0,1.055,0.9817,2.5583,7.37,1112.0,165.9038,79.4299,117.8819,0,-5.6301,14.7667,7.2,2.4867,0.0,0.0,0.3158
2021-10-29 09:00:00,1.5,2.6667,0.0,2.6667,4.3333,1.1,0.9767,2.7733,10.295,1112.0,349.1899,69.8857,129.2925,0,-4.7118,14.4833,6.6,1.4327,0.0,0.0,0.2525
2021-10-29 10:00:00,0.1667,2.3333,0.0,2.3333,3.3333,1.0833,0.9683,2.7417,8.77,1112.0,504.0867,61.9031,142.6631,0,-4.3388,18.15,8.2,2.0156,0.0,0.0,0.2332
2021-10-29 11:00:00,0.0,2.0,0.0,2.0,3.3333,1.0067,0.9683,2.6917,7.075,1112.0,610.3905,56.2422,158.3227,0,-4.6278,13.9833,5.1167,2.4868,0.0,0.0,0.222
2021-10-29 12:00:00,0.0,2.8333,0.0,2.8333,3.3333,1.115,0.97,2.6317,6.1217,1112.0,656.1553,53.6765,175.8268,0,-4.859,13.1833,4.6333,2.738,0.0,0.0,0.2178
2021-10-29 13:00:00,0.0,3.1667,0.0,3.1667,3.3333,1.135,0.9717,2.6017,6.045,1112.0,636.2712,54.6517,193.7375,0,-5.7809,13.4167,4.95,2.3265,0.0,0.0,0.2216
2021-10-29 14:00:00,0.5,3.6667,0.0,3.6667,3.3333,1.125,0.9633,2.5983,6.0683,1112.0,553.6469,58.9906,210.3522,0,-6.7527,16.7,7.0,1.7498,0.0,0.0,0.2299
2021-10-29 15:00:00,1.5,4.3333,0.0,4.3333,3.6667,1.065,0.9733,2.5867,11.515,1112.0,418.1886,66.0185,224.7517,0,-6.5899,16.7833,6.8167,1.6624,0.0,0.0,0.249
2021-10-29 16:00:00,2.5,1.6667,0.0,1.6667,4.0,1.06,0.9817,2.455,6.3317,1112.0,244.3449,74.9419,236.9758,0,-6.5565,13.65,5.25,1.3288,0.0,0.0,0.2687
2021-10-29 17:00:00,1.0,1.4,0.0,1.4,8.0,0.962,0.986,2.018,3.942,1112.0,60.1723,85.0191,247.5588,0,-6.5005,7.5167,3.2167,0.7648,0.0,0.0,0.1343
2021-10-30 07:00:00,7.75,41.5,1.25,40.25,8.0,1.005,0.9875,1.56,2.8325,1112.0,20.7036,90.1704,108.0662,0,-7.1206,1.2833,-0.05,4.1333,0.0,0.0,0.1805
2021-10-30 08:00:00,22.0,66.6667,11.1667,55.5,5.3333,1.08,0.95,1.6467,4.335,1112.0,216.5421,79.6534,118.124,0,-7.1684,67.2,40.2,3.9274,0.0,0.0,0.3002
2021-10-30 09:00:00,13.0,17.25,1.75,15.5,5.0,1.0275,0.9225,2.59,7.305,1112.0,328.7618,70.1362,129.516,0,-7.18,19.5167,11.3667,3.1528,0.0,0.0,0.2551
2021-10-30 10:00:00,0.0,2.3333,0.0,2.3333,3.3333,1.0533,0.9683,2.755,8.305,1112.0,502.1525,62.1835,142.8525,0,-7.8964,18.1833,8.25,2.4935,0.0,0.0,0.2357
2021-10-30 11:00:00,0.0,4.5,0.0,4.5,3.3333,0.9617,0.97,2.545,6.0117,1112.0,607.0172,56.5504,158.4509,0,-5.55,15.6167,5.4167,2.7558,0.0,0.0,0.2229
2021-10-30 12:00:00,0.0,9.3333,0.8333,8.5,3.0,1.0583,0.9617,2.46,5.575,1112.0,653.4181,54.001,175.8651,0,-7.6767,15.1667,5.0167,2.8469,0.0,0.0,0.2194
2021-10-30 13:00:00,20.1667,34.0,20.3333,13.6667,3.0,1.0033,0.9617,1.9933,5.1683,1112.0,640.0037,54.9739,193.6778,0,-8.8373,22.9167,10.25,2.7115,0.0,0.0,0.2234
